#YY,MM,DD,hh,mm,WDIR WSPD GST,WVHT,DPD,APD,MWD   PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT m/s  m/s,m,sec,sec,degT   hPa,degC,degC,degC,mi,ft
2022,2,23,15,56,999 99.0 99.0,0.99,9.88,4.39,123 9999.0,999,5.6,999,99,99
2022,2,23,16,26,999 99.0 99.0,1.01,5.26,4.37,156 9999.0,999,5.6,999,99,99
2022,2,23,16,56,999 99.0 99.0,1.02,5.56,4.33,152 9999.0,999,5.6,999,99,99
2022,2,23,17,26,999 99.0 99.0,1.08,9.88,4.4,125 9999.0,999,5.6,999,99,99
2022,2,23,17,56,999 99.0 99.0,0.99,5.88,4.2,155 9999.0,999,5.6,999,99,99
2022,2,23,18,26,999 99.0 99.0,1.01,9.88,4.35,121 9999.0,999,5.6,999,99,99
2022,2,23,18,56,999 99.0 99.0,0.97,5.88,4.37,149 9999.0,999,5.7,999,99,99
2022,2,23,19,26,999 99.0 99.0,0.99,9.88,4.18,104 9999.0,999,5.7,999,99,99
2022,2,23,19,56,999 99.0 99.0,0.94,4.76,4.3,161 9999.0,999,5.7,999,99,99
2022,2,23,20,26,999 99.0 99.0,0.94,9.88,4.72,120 9999.0,999,5.7,999,99,99
2022,2,23,20,56,999 99.0 99.0,0.92,9.88,4.82,118 9999.0,999,5.7,999,99,99
2022,2,23,21,26,999 99.0 99.0,0.9,5.88,4.74,148 9999.0,999,5.7,999,99,99
2022,2,23,21,56,999 99.0 99.0,0.86,10.53,4.96,124 9999.0,999,5.7,999,99,99
2022,2,23,22,26,999 99.0 99.0,0.85,10.53,5.01,123 9999.0,999,5.7,999,99,99
2022,2,23,22,56,999 99.0 99.0,0.84,9.88,5.23,118 9999.0,999,5.6,999,99,99
2022,2,23,23,26,999 99.0 99.0,0.85,9.88,5.33,125 9999.0,999,5.6,999,99,99
2022,2,23,23,56,999 99.0 99.0,0.84,9.88,5.25,118 9999.0,999,5.6,999,99,99
2022,2,24,0,26,999 99.0 99.0,0.87,5.56,5.5,155 9999.0,999,5.6,999,99,99
2022,2,24,0,56,999 99.0 99.0,0.82,6.25,5.32,151 9999.0,999,5.6,999,99,99
2022,2,24,1,26,999 99.0 99.0,0.85,9.88,5.57,123 9999.0,999,5.6,999,99,99
2022,2,24,1,56,999 99.0 99.0,0.88,6.25,5.56,156 9999.0,999,5.6,999,99,99
2022,2,24,2,26,999 99.0 99.0,0.86,9.88,5.69,128 9999.0,999,5.6,999,99,99
2022,2,24,2,56,999 99.0 99.0,0.83,5.88,5.54,161 9999.0,999,5.6,999,99,99
2022,2,24,3,26,999 99.0 99.0,0.87,6.67,5.63,156 9999.0,999,5.6,999,99,99
2022,2,24,3,56,999 99.0 99.0,0.83,9.88,5.74,123 9999.0,999,5.6,999,99,99
2022,2,24,4,26,999 99.0 99.0,0.84,6.25,5.54,161 9999.0,999,5.6,999,99,99
2022,2,24,4,56,999 99.0 99.0,0.8,9.09,5.14,130 9999.0,999,5.6,999,99,99
2022,2,24,5,26,999 99.0 99.0,0.88,5.88,4.66,163 9999.0,999,5.6,999,99,99
2022,2,24,5,56,999 99.0 99.0,0.9,5.88,4.13,156 9999.0,999,5.6,999,99,99
2022,2,24,6,26,999 99.0 99.0,0.9,5.88,4.19,158 9999.0,999,5.6,999,99,99
2022,2,24,6,56,999 99.0 99.0,0.94,10.53,4.22,121 9999.0,999,5.6,999,99,99
2022,2,24,7,26,999 99.0 99.0,0.98,4.76,4.32,97 9999.0,999,5.6,999,99,99
2022,2,24,7,56,999 99.0 99.0,0.9,9.09,4.33,123 9999.0,999,5.6,999,99,99
2022,2,24,8,26,999 99.0 99.0,0.88,4,4.17,51 9999.0,999,5.6,999,99,99
2022,2,24,8,56,999 99.0 99.0,0.92,9.09,4.18,113 9999.0,999,5.6,999,99,99
2022,2,24,9,26,999 99.0 99.0,0.9,9.88,4.16,117 9999.0,999,5.6,999,99,99
2022,2,24,9,56,999 99.0 99.0,0.93,3.7,3.97,41 9999.0,999,5.6,999,99,99
2022,2,24,10,26,999 99.0 99.0,0.99,4,3.88,38 9999.0,999,5.6,999,99,99
2022,2,24,10,56,999 99.0 99.0,1.03,4.17,3.97,45 9999.0,999,5.6,999,99,99
2022,2,24,11,26,999 99.0 99.0,1.22,4.55,4.04,49 9999.0,999,5.6,999,99,99
2022,2,24,11,56,999 99.0 99.0,1.3,4.76,4.15,44 9999.0,999,5.6,999,99,99
2022,2,24,12,26,999 99.0 99.0,1.36,4.76,4.18,45 9999.0,999,5.6,999,99,99
2022,2,24,12,56,999 99.0 99.0,1.33,5,4.18,47 9999.0,999,5.6,999,99,99
2022,2,24,13,26,999 99.0 99.0,1.4,5,4.11,44 9999.0,999,5.6,999,99,99
2022,2,24,13,56,999 99.0 99.0,1.32,5,4.11,47 9999.0,999,5.6,999,99,99
2022,2,24,14,26,999 99.0 99.0,1.31,5,4.08,45 9999.0,999,5.6,999,99,99
2022,2,24,14,56,999 99.0 99.0,1.27,4.55,4.07,42 9999.0,999,5.6,999,99,99
2022,2,24,15,26,999 99.0 99.0,1.39,5,4.34,48 9999.0,999,5.6,999,99,99
2022,2,24,15,56,999 99.0 99.0,1.62,5.56,4.58,59 9999.0,999,5.6,999,99,99
2022,2,24,16,26,999 99.0 99.0,1.72,5.88,4.77,64 9999.0,999,5.6,999,99,99
2022,2,24,16,56,999 99.0 99.0,1.71,5.56,4.75,62 9999.0,999,5.6,999,99,99
2022,2,24,17,26,999 99.0 99.0,1.6,6.25,4.66,59 9999.0,999,5.6,999,99,99
2022,2,24,17,56,999 99.0 99.0,1.73,6.67,4.71,64 9999.0,999,5.6,999,99,99
2022,2,24,18,26,999 99.0 99.0,1.61,6.67,4.77,62 9999.0,999,5.6,999,99,99
2022,2,24,18,56,999 99.0 99.0,1.57,5.88,4.52,68 9999.0,999,5.6,999,99,99
2022,2,24,19,26,999 99.0 99.0,1.65,6.25,4.69,62 9999.0,999,5.6,999,99,99
2022,2,24,19,56,999 99.0 99.0,1.61,5.88,4.71,64 9999.0,999,5.6,999,99,99
2022,2,24,20,26,999 99.0 99.0,1.6,6.67,4.65,62 9999.0,999,5.6,999,99,99
2022,2,24,20,56,999 99.0 99.0,1.65,6.25,4.57,65 9999.0,999,5.6,999,99,99
2022,2,24,21,26,999 99.0 99.0,1.71,5.88,4.66,52 9999.0,999,5.6,999,99,99
2022,2,24,21,56,999 99.0 99.0,1.77,6.25,4.62,59 9999.0,999,5.6,999,99,99
2022,2,24,22,26,999 99.0 99.0,1.8,5,4.7,48 9999.0,999,5.6,999,99,99
2022,2,24,22,56,999 99.0 99.0,1.89,6.25,4.88,59 9999.0,999,5.5,999,99,99
2022,2,24,23,26,999 99.0 99.0,2.03,6.25,4.92,62 9999.0,999,5.5,999,99,99
2022,2,24,23,56,999 99.0 99.0,1.83,6.25,4.86,64 9999.0,999,5.5,999,99,99
2022,2,25,0,26,999 99.0 99.0,1.86,6.67,4.94,72 9999.0,999,5.5,999,99,99
2022,2,25,0,56,999 99.0 99.0,1.68,6.25,4.76,61 9999.0,999,5.4,999,99,99
2022,2,25,1,26,999 99.0 99.0,1.77,6.67,4.95,69 9999.0,999,5.4,999,99,99
2022,2,25,1,56,999 99.0 99.0,1.73,6.25,4.88,58 9999.0,999,5.4,999,99,99
2022,2,25,2,26,999 99.0 99.0,1.71,6.25,4.83,68 9999.0,999,5.5,999,99,99
2022,2,25,2,56,999 99.0 99.0,1.59,6.67,4.77,68 9999.0,999,5.5,999,99,99
2022,2,25,3,26,999 99.0 99.0,1.65,7.14,5.01,72 9999.0,999,5.5,999,99,99
2022,2,25,3,56,999 99.0 99.0,1.57,6.67,4.84,68 9999.0,999,5.5,999,99,99
2022,2,25,4,26,999 99.0 99.0,1.51,6.67,4.79,69 9999.0,999,5.5,999,99,99
2022,2,25,4,56,999 99.0 99.0,1.56,7.14,4.92,69 9999.0,999,5.5,999,99,99
2022,2,25,5,26,999 99.0 99.0,1.51,7.14,4.9,71 9999.0,999,5.5,999,99,99
2022,2,25,5,56,999 99.0 99.0,1.56,6.67,5.14,61 9999.0,999,5.5,999,99,99
2022,2,25,6,26,999 99.0 99.0,1.47,7.14,5.09,82 9999.0,999,5.5,999,99,99
2022,2,25,6,56,999 99.0 99.0,1.51,7.14,5.12,75 9999.0,999,5.5,999,99,99
2022,2,25,7,26,999 99.0 99.0,1.49,6.67,5.24,75 9999.0,999,5.5,999,99,99
2022,2,25,7,56,999 99.0 99.0,1.43,6.67,5.35,75 9999.0,999,5.4,999,99,99
2022,2,25,8,26,999 99.0 99.0,1.41,6.67,5.32,78 9999.0,999,5.4,999,99,99
2022,2,25,8,56,999 99.0 99.0,1.33,6.67,5.26,79 9999.0,999,5.4,999,99,99
2022,2,25,9,26,999 99.0 99.0,1.36,7.14,5.44,89 9999.0,999,5.4,999,99,99
2022,2,25,9,56,999 99.0 99.0,1.35,6.25,5.29,69 9999.0,999,5.4,999,99,99
2022,2,25,10,26,999 99.0 99.0,1.39,6.67,5.49,62 9999.0,999,5.4,999,99,99
2022,2,25,10,56,999 99.0 99.0,1.32,7.14,5.48,83 9999.0,999,5.4,999,99,99
2022,2,25,11,26,999 99.0 99.0,1.31,6.67,5.7,73 9999.0,999,5.3,999,99,99
2022,2,25,11,56,999 99.0 99.0,1.31,6.67,5.86,80 9999.0,999,5.3,999,99,99
2022,2,25,12,26,999 99.0 99.0,1.26,7.14,5.49,92 9999.0,999,5.3,999,99,99
2022,2,25,12,56,999 99.0 99.0,1.3,6.67,5.42,78 9999.0,999,5.3,999,99,99
2022,2,25,13,26,999 99.0 99.0,1.18,6.67,5.15,80 9999.0,999,5.3,999,99,99
2022,2,25,13,56,999 99.0 99.0,1.22,6.67,5.35,87 9999.0,999,5.3,999,99,99
2022,2,25,14,26,999 99.0 99.0,1.21,6.67,5.17,73 9999.0,999,5.4,999,99,99
2022,2,25,14,56,999 99.0 99.0,1.21,7.14,5.03,80 9999.0,999,5.4,999,99,99
2022,2,25,15,26,999 99.0 99.0,1.21,7.14,4.93,82 9999.0,999,5.4,999,99,99
2022,2,25,15,56,999 99.0 99.0,1.19,7.14,4.99,76 9999.0,999,5.4,999,99,99
2022,2,25,16,26,999 99.0 99.0,1.14,7.69,5.06,83 9999.0,999,5.4,999,99,99
2022,2,25,16,56,999 99.0 99.0,1.1,7.14,4.84,80 9999.0,999,5.4,999,99,99
2022,2,25,17,26,999 99.0 99.0,1.12,7.14,4.93,79 9999.0,999,5.4,999,99,99
2022,2,25,17,56,999 99.0 99.0,1.02,7.14,4.75,76 9999.0,999,5.4,999,99,99
2022,2,25,18,26,999 99.0 99.0,1.04,7.14,4.89,72 9999.0,999,5.4,999,99,99
2022,2,25,18,56,999 99.0 99.0,0.93,7.14,4.86,72 9999.0,999,5.5,999,99,99
2022,2,25,19,26,999 99.0 99.0,0.93,7.14,5.01,83 9999.0,999,5.5,999,99,99
2022,2,25,19,56,999 99.0 99.0,0.94,6.67,4.93,80 9999.0,999,5.5,999,99,99
2022,2,25,20,26,999 99.0 99.0,0.95,10.53,4.86,125 9999.0,999,5.5,999,99,99
2022,2,25,20,56,999 99.0 99.0,0.86,9.88,4.91,118 9999.0,999,5.5,999,99,99
2022,2,25,21,26,999 99.0 99.0,0.84,10.53,5,120 9999.0,999,5.5,999,99,99
2022,2,25,21,56,999 99.0 99.0,0.82,5.88,5.09,124 9999.0,999,5.5,999,99,99
2022,2,25,22,26,999 99.0 99.0,0.82,9.88,5.16,125 9999.0,999,5.5,999,99,99
2022,2,25,22,56,999 99.0 99.0,0.75,9.88,5.18,123 9999.0,999,5.5,999,99,99
2022,2,25,23,26,999 99.0 99.0,0.74,9.09,5.29,127 9999.0,999,5.4,999,99,99
2022,2,25,23,56,999 99.0 99.0,0.76,9.88,5.57,113 9999.0,999,5.4,999,99,99
2022,2,26,0,26,999 99.0 99.0,0.72,9.09,5.68,121 9999.0,999,5.4,999,99,99
2022,2,26,0,56,999 99.0 99.0,0.67,8.33,5.81,106 9999.0,999,5.4,999,99,99
2022,2,26,1,26,999 99.0 99.0,0.74,9.09,5.87,125 9999.0,999,5.4,999,99,99
2022,2,26,1,56,999 99.0 99.0,0.71,6.25,5.74,151 9999.0,999,5.4,999,99,99
2022,2,26,2,26,999 99.0 99.0,0.72,6.25,5.69,144 9999.0,999,5.4,999,99,99
2022,2,26,2,56,999 99.0 99.0,0.82,7.14,4.52,99 9999.0,999,5.4,999,99,99
2022,2,26,3,26,999 99.0 99.0,0.84,6.25,4.38,139 9999.0,999,5.4,999,99,99
2022,2,26,3,56,999 99.0 99.0,0.84,9.88,4.25,131 9999.0,999,5.4,999,99,99
2022,2,26,4,26,999 99.0 99.0,0.85,9.88,4.22,124 9999.0,999,5.5,999,99,99
2022,2,26,4,56,999 99.0 99.0,0.9,3.12,3.83,24 9999.0,999,5.5,999,99,99
2022,2,26,5,26,999 99.0 99.0,0.95,3.45,3.84,28 9999.0,999,5.4,999,99,99
2022,2,26,5,56,999 99.0 99.0,1.04,4.55,4.04,55 9999.0,999,5.4,999,99,99
2022,2,26,6,26,999 99.0 99.0,1.2,4.55,4.14,54 9999.0,999,5.4,999,99,99
2022,2,26,6,56,999 99.0 99.0,1.2,5,4.1,48 9999.0,999,5.4,999,99,99
2022,2,26,7,26,999 99.0 99.0,1.17,4.76,4.07,42 9999.0,999,5.4,999,99,99
2022,2,26,7,56,999 99.0 99.0,1.26,5.26,4.21,40 9999.0,999,5.4,999,99,99
2022,2,26,8,26,999 99.0 99.0,1.25,4.76,4.26,38 9999.0,999,5.4,999,99,99
2022,2,26,8,56,999 99.0 99.0,1.15,4.76,4.09,37 9999.0,999,5.4,999,99,99
2022,2,26,9,26,999 99.0 99.0,1.15,4.76,4.19,42 9999.0,999,5.4,999,99,99
2022,2,26,9,56,999 99.0 99.0,1.1,5,4.1,44 9999.0,999,5.4,999,99,99
2022,2,26,10,26,999 99.0 99.0,1.08,4.55,4.23,40 9999.0,999,5.4,999,99,99
2022,2,26,10,56,999 99.0 99.0,1.1,4,4.2,40 9999.0,999,5.3,999,99,99
2022,2,26,11,26,999 99.0 99.0,1.06,5,4.09,49 9999.0,999,5.3,999,99,99
2022,2,26,11,56,999 99.0 99.0,1.1,4.55,4.03,44 9999.0,999,5.3,999,99,99
2022,2,26,12,26,999 99.0 99.0,1.05,6.67,4.14,68 9999.0,999,5.3,999,99,99
2022,2,26,12,56,999 99.0 99.0,1.03,4.35,4.06,44 9999.0,999,5.3,999,99,99
2022,2,26,13,26,999 99.0 99.0,1.03,4.35,4.03,47 9999.0,999,5.3,999,99,99
2022,2,26,13,56,999 99.0 99.0,1.01,4.76,4.08,47 9999.0,999,5.3,999,99,99
2022,2,26,14,26,999 99.0 99.0,0.96,5.26,4.01,49 9999.0,999,5.2,999,99,99
2022,2,26,14,56,999 99.0 99.0,0.95,4.17,3.95,44 9999.0,999,5.2,999,99,99
2022,2,26,15,26,999 99.0 99.0,0.93,10.53,4.05,128 9999.0,999,5.2,999,99,99
2022,2,26,15,56,999 99.0 99.0,0.91,6.67,4.26,78 9999.0,999,5.2,999,99,99
2022,2,26,16,26,999 99.0 99.0,0.89,5.88,4.34,64 9999.0,999,5.2,999,99,99
2022,2,26,16,56,999 99.0 99.0,0.85,6.25,4.4,68 9999.0,999,5.2,999,99,99
2022,2,26,17,26,999 99.0 99.0,0.84,7.14,4.53,78 9999.0,999,5.3,999,99,99
2022,2,26,17,56,999 99.0 99.0,0.84,5,4.83,51 9999.0,999,5.3,999,99,99
2022,2,26,18,26,999 99.0 99.0,0.82,6.67,4.85,68 9999.0,999,5.3,999,99,99
2022,2,26,18,56,999 99.0 99.0,0.8,9.88,4.88,111 9999.0,999,5.4,999,99,99
2022,2,26,19,26,999 99.0 99.0,0.77,6.25,4.88,66 9999.0,999,5.3,999,99,99
2022,2,26,19,56,999 99.0 99.0,0.76,5,5.02,49 9999.0,999,5.4,999,99,99
2022,2,26,20,26,999 99.0 99.0,0.79,7.14,5.18,89 9999.0,999,5.4,999,99,99
2022,2,26,20,56,999 99.0 99.0,0.76,6.25,5.3,69 9999.0,999,5.5,999,99,99
2022,2,26,21,26,999 99.0 99.0,0.76,10.53,5.45,121 9999.0,999,5.4,999,99,99
2022,2,26,21,56,999 99.0 99.0,0.74,6.25,5.45,72 9999.0,999,5.4,999,99,99
2022,2,26,22,26,999 99.0 99.0,0.71,6.67,5.55,78 9999.0,999,5.4,999,99,99
2022,2,26,22,56,999 99.0 99.0,0.68,9.88,5.67,114 9999.0,999,5.3,999,99,99
2022,2,26,23,26,999 99.0 99.0,0.68,11.11,5.65,117 9999.0,999,5.3,999,99,99
2022,2,26,23,56,999 99.0 99.0,0.7,9.88,5.96,111 9999.0,999,5.3,999,99,99
2022,2,27,0,26,999 99.0 99.0,0.67,9.88,5.97,117 9999.0,999,5.3,999,99,99
2022,2,27,0,56,999 99.0 99.0,0.68,10.53,5.44,107 9999.0,999,5.3,999,99,99
2022,2,27,1,26,999 99.0 99.0,0.68,10.53,5.63,114 9999.0,999,5.3,999,99,99
2022,2,27,1,56,999 99.0 99.0,0.64,10.53,5.51,117 9999.0,999,5.2,999,99,99
2022,2,27,2,26,999 99.0 99.0,0.66,11.11,6.02,116 9999.0,999,5.2,999,99,99
2022,2,27,2,56,999 99.0 99.0,0.63,11.11,6.14,120 9999.0,999,5.2,999,99,99
2022,2,27,3,26,999 99.0 99.0,0.68,9.88,6.28,117 9999.0,999,5.2,999,99,99
2022,2,27,3,56,999 99.0 99.0,0.7,9.88,6.29,116 9999.0,999,5.2,999,99,99
2022,2,27,4,26,999 99.0 99.0,0.73,11.11,6.38,117 9999.0,999,5.2,999,99,99
2022,2,27,4,56,999 99.0 99.0,0.74,11.11,6.68,116 9999.0,999,5.2,999,99,99
2022,2,27,5,26,999 99.0 99.0,0.76,10.53,6.66,121 9999.0,999,5.2,999,99,99
2022,2,27,5,56,999 99.0 99.0,0.75,11.11,6.81,124 9999.0,999,5.2,999,99,99
2022,2,27,6,26,999 99.0 99.0,0.73,10.53,6.68,116 9999.0,999,5.2,999,99,99
2022,2,27,6,56,999 99.0 99.0,0.75,11.11,7.17,120 9999.0,999,5.2,999,99,99
2022,2,27,7,26,999 99.0 99.0,0.7,10.53,6.92,113 9999.0,999,5.2,999,99,99
2022,2,27,7,56,999 99.0 99.0,0.74,10.53,6.29,110 9999.0,999,5.2,999,99,99
2022,2,27,8,26,999 99.0 99.0,0.76,9.88,5.96,116 9999.0,999,5.2,999,99,99
2022,2,27,8,56,999 99.0 99.0,0.76,10.53,5.84,111 9999.0,999,5.2,999,99,99
2022,2,27,9,26,999 99.0 99.0,0.79,9.88,5.92,117 9999.0,999,5.2,999,99,99
2022,2,27,9,56,999 99.0 99.0,0.78,10.53,5.9,109 9999.0,999,5.2,999,99,99
2022,2,27,10,26,999 99.0 99.0,0.74,9.88,5.97,116 9999.0,999,5.2,999,99,99
2022,2,27,10,56,999 99.0 99.0,0.83,10.53,6.78,118 9999.0,999,5.1,999,99,99
2022,2,27,11,26,999 99.0 99.0,0.74,9.88,6.36,114 9999.0,999,5.1,999,99,99
2022,2,27,11,56,999 99.0 99.0,0.63,10.53,6.11,118 9999.0,999,5.2,999,99,99
2022,2,27,12,26,999 99.0 99.0,0.71,11.11,6.83,111 9999.0,999,5.2,999,99,99
2022,2,27,12,56,999 99.0 99.0,0.68,11.11,6.87,117 9999.0,999,5.2,999,99,99
2022,2,27,13,26,999 99.0 99.0,0.72,9.88,7.52,111 9999.0,999,5.2,999,99,99
2022,2,27,13,56,999 99.0 99.0,0.66,9.88,7.35,104 9999.0,999,5.2,999,99,99
2022,2,27,14,26,999 99.0 99.0,0.69,9.88,7.25,117 9999.0,999,5.2,999,99,99
2022,2,27,14,56,999 99.0 99.0,0.68,9.88,7.35,109 9999.0,999,5.2,999,99,99
2022,2,27,15,26,999 99.0 99.0,0.74,9.88,7.61,113 9999.0,999,5.2,999,99,99
2022,2,27,15,56,999 99.0 99.0,0.7,10.53,7.25,109 9999.0,999,5.2,999,99,99
2022,2,27,16,26,999 99.0 99.0,0.69,9.88,7.58,110 9999.0,999,5.2,999,99,99
2022,2,27,16,56,999 99.0 99.0,0.69,9.88,7.43,97 9999.0,999,5.2,999,99,99
2022,2,27,17,26,999 99.0 99.0,0.66,10.53,7.53,111 9999.0,999,5.2,999,99,99
2022,2,27,17,56,999 99.0 99.0,0.7,11.11,7.94,121 9999.0,999,5.2,999,99,99
2022,2,27,18,26,999 99.0 99.0,0.63,10.53,7.48,123 9999.0,999,5.2,999,99,99
2022,2,27,18,56,999 99.0 99.0,0.68,11.11,7.82,113 9999.0,999,5.2,999,99,99
2022,2,27,19,26,999 99.0 99.0,0.66,9.88,7.76,113 9999.0,999,5.3,999,99,99
2022,2,27,19,56,999 99.0 99.0,0.67,10.53,6.98,102 9999.0,999,5.3,999,99,99
2022,2,27,20,26,999 99.0 99.0,0.7,10.53,7.04,117 9999.0,999,5.3,999,99,99
2022,2,27,20,56,999 99.0 99.0,0.67,10.53,6.1,106 9999.0,999,5.3,999,99,99
2022,2,27,21,26,999 99.0 99.0,0.69,10.53,5.85,103 9999.0,999,5.3,999,99,99
2022,2,27,21,56,999 99.0 99.0,0.65,10.53,4.9,116 9999.0,999,5.3,999,99,99
2022,2,27,22,26,999 99.0 99.0,0.69,11.11,5.05,103 9999.0,999,5.3,999,99,99
2022,2,27,22,56,999 99.0 99.0,0.68,9.88,5.21,102 9999.0,999,5.3,999,99,99
2022,2,27,23,26,999 99.0 99.0,0.69,10.53,5.12,97 9999.0,999,5.3,999,99,99
2022,2,27,23,56,999 99.0 99.0,0.66,10.53,5.03,97 9999.0,999,5.3,999,99,99
2022,2,28,0,26,999 99.0 99.0,0.73,10.53,5.38,110 9999.0,999,5.3,999,99,99
2022,2,28,0,56,999 99.0 99.0,0.69,10.53,5.93,116 9999.0,999,5.3,999,99,99
2022,2,28,1,26,999 99.0 99.0,0.68,10.53,5.96,120 9999.0,999,5.3,999,99,99
2022,2,28,1,56,999 99.0 99.0,0.7,10.53,6.2,111 9999.0,999,5.3,999,99,99
2022,2,28,2,26,999 99.0 99.0,0.62,10.53,5.37,102 9999.0,999,5.3,999,99,99
2022,2,28,2,56,999 99.0 99.0,0.66,10.53,5.44,110 9999.0,999,5.3,999,99,99
2022,2,28,3,26,999 99.0 99.0,0.64,10.53,5.12,104 9999.0,999,5.3,999,99,99
2022,2,28,3,56,999 99.0 99.0,0.65,10.53,5.28,109 9999.0,999,5.3,999,99,99
2022,2,28,4,26,999 99.0 99.0,0.68,9.88,5.21,102 9999.0,999,5.3,999,99,99
2022,2,28,4,56,999 99.0 99.0,0.65,10.53,4.56,113 9999.0,999,5.3,999,99,99
2022,2,28,5,26,999 99.0 99.0,0.67,10.53,4.33,111 9999.0,999,5.3,999,99,99
2022,2,28,5,56,999 99.0 99.0,0.66,10.53,3.94,104 9999.0,999,5.3,999,99,99
2022,2,28,6,26,999 99.0 99.0,0.72,9.88,4.36,117 9999.0,999,5.3,999,99,99
2022,2,28,6,56,999 99.0 99.0,0.67,9.88,4.25,102 9999.0,999,5.3,999,99,99
2022,2,28,7,26,999 99.0 99.0,0.69,9.88,4.28,116 9999.0,999,5.3,999,99,99
2022,2,28,7,56,999 99.0 99.0,0.61,9.09,4.17,109 9999.0,999,5.3,999,99,99
2022,2,28,8,26,999 99.0 99.0,0.63,9.88,4.77,118 9999.0,999,5.3,999,99,99
2022,2,28,8,56,999 99.0 99.0,0.63,9.88,4.1,124 9999.0,999,5.3,999,99,99
2022,2,28,9,26,999 99.0 99.0,0.64,9.88,3.78,110 9999.0,999,5.3,999,99,99
2022,2,28,9,56,999 99.0 99.0,0.71,10.53,3.7,124 9999.0,999,5.3,999,99,99
2022,2,28,10,26,999 99.0 99.0,0.68,9.88,3.94,113 9999.0,999,5.3,999,99,99
2022,2,28,10,56,999 99.0 99.0,0.74,3.57,3.67,31 9999.0,999,5.3,999,99,99
2022,2,28,11,26,999 99.0 99.0,0.79,9.88,3.95,123 9999.0,999,5.3,999,99,99
2022,2,28,11,56,999 99.0 99.0,0.78,9.88,3.97,117 9999.0,999,5.3,999,99,99
2022,2,28,12,26,999 99.0 99.0,0.83,4,3.68,44 9999.0,999,5.3,999,99,99
2022,2,28,12,56,999 99.0 99.0,0.92,4.55,3.93,54 9999.0,999,5.3,999,99,99
2022,2,28,13,26,999 99.0 99.0,1.02,4.17,3.98,48 9999.0,999,5.3,999,99,99
2022,2,28,13,56,999 99.0 99.0,1.18,4.76,4.15,42 9999.0,999,5.3,999,99,99
2022,2,28,14,26,999 99.0 99.0,1.15,5.26,4.05,49 9999.0,999,5.3,999,99,99
2022,2,28,14,56,999 99.0 99.0,1.21,5,4.01,41 9999.0,999,5.3,999,99,99
2022,2,28,15,26,999 99.0 99.0,1.16,5,4.05,40 9999.0,999,5.3,999,99,99
2022,2,28,15,56,999 99.0 99.0,1.15,4.76,4.09,41 9999.0,999,5.3,999,99,99
2022,2,28,16,26,999 99.0 99.0,1.11,5.26,4.04,49 9999.0,999,5.4,999,99,99
2022,2,28,16,56,999 99.0 99.0,1.05,4.55,4.05,41 9999.0,999,5.4,999,99,99
2022,2,28,17,26,999 99.0 99.0,1.05,5,4.03,49 9999.0,999,5.4,999,99,99
2022,2,28,17,56,999 99.0 99.0,1.01,5,3.88,51 9999.0,999,5.4,999,99,99
2022,2,28,18,26,999 99.0 99.0,0.91,4.55,3.96,44 9999.0,999,5.4,999,99,99
2022,2,28,18,56,999 99.0 99.0,0.94,5.26,4,59 9999.0,999,5.4,999,99,99
2022,2,28,19,26,999 99.0 99.0,0.91,4.55,3.97,52 9999.0,999,5.4,999,99,99
2022,2,28,19,56,999 99.0 99.0,0.96,5.56,3.97,55 9999.0,999,5.4,999,99,99
2022,2,28,20,26,999 99.0 99.0,0.93,5.88,4.1,59 9999.0,999,5.4,999,99,99
2022,2,28,20,56,999 99.0 99.0,0.88,9.88,4.2,123 9999.0,999,5.4,999,99,99
2022,2,28,21,26,999 99.0 99.0,0.88,6.25,4.17,58 9999.0,999,5.4,999,99,99
2022,2,28,21,56,999 99.0 99.0,0.86,5.88,4.25,58 9999.0,999,5.4,999,99,99
2022,2,28,22,26,999 99.0 99.0,0.85,5.56,4.39,59 9999.0,999,5.4,999,99,99
2022,2,28,22,56,999 99.0 99.0,0.77,9.88,4.4,124 9999.0,999,5.4,999,99,99
2022,2,28,23,26,999 99.0 99.0,0.85,6.67,4.57,68 9999.0,999,5.4,999,99,99
2022,2,28,23,56,999 99.0 99.0,0.82,9.88,4.54,117 9999.0,999,5.4,999,99,99
2022,3,1,0,26,999 99.0 99.0,0.82,9.88,4.36,117 9999.0,999,5.4,999,99,99
2022,3,1,0,56,999 99.0 99.0,0.79,6.25,4.14,68 9999.0,999,5.4,999,99,99
2022,3,1,1,26,999 99.0 99.0,0.76,10.53,4.23,121 9999.0,999,5.3,999,99,99
2022,3,1,1,56,999 99.0 99.0,0.82,10.53,4.29,127 9999.0,999,5.3,999,99,99
2022,3,1,2,26,999 99.0 99.0,0.78,10.53,4.13,118 9999.0,999,5.3,999,99,99
2022,3,1,2,56,999 99.0 99.0,0.82,6.25,4.11,64 9999.0,999,5.3,999,99,99
2022,3,1,3,26,999 99.0 99.0,0.83,11.11,4.14,123 9999.0,999,5.3,999,99,99
2022,3,1,3,56,999 99.0 99.0,0.82,10.53,4.01,109 9999.0,999,5.3,999,99,99
2022,3,1,4,26,999 99.0 99.0,0.85,9.88,4.16,123 9999.0,999,5.3,999,99,99
2022,3,1,4,56,999 99.0 99.0,0.84,9.88,4.01,128 9999.0,999,5.3,999,99,99
